TimeStamp,L,C_CO2,ustar,sd_C_CO2,F_CO2,Q_E,Q_H
2018-07-03 02:30:00,256.8,0.000547,0.346,6.05e-07,-0.4059,-3.191,-23.87
2018-07-03 03:00:00,191.4,0.000548,0.284,6.25e-07,-0.096,-0.657,-17.71
2018-07-03 03:30:00,160.2,0.000548,0.261,6.63e-07,-0.0269,0.201,-16.39
2018-07-03 04:00:00,193.8,0.000548,0.279,5.29e-07,-0.098,-0.822,-16.6
2018-07-03 04:30:00,222.5,0.000548,0.302,5.3e-07,-0.1335,-0.745,-18.15
2018-07-03 05:00:00,1295.5,0.000546,0.376,8.04e-07,0.0538,-1.516,-6.1
2018-07-03 05:30:00,1397.9,0.000545,0.372,6.59e-07,0.4165,-0.352,-5.51
2018-07-03 06:00:00,4718.4,0.000543,0.424,7.97e-07,-1.7152,8.44,-2.46
2018-07-03 06:30:00,-430.6,0.00054,0.44,1.31e-06,0.0394,19.584,30.58
2018-07-03 07:00:00,-326.3,0.000538,0.446,5.26e-07,-0.6023,28.388,42.03
2018-07-03 07:30:00,-142.1,0.000536,0.459,6.41e-07,-0.3827,35.422,104.32
2018-07-03 08:00:00,-495.6,0.000534,0.584,7.55e-07,1.2085,42.913,61.49
2018-07-03 08:30:00,-139.2,0.000531,0.54,1.05e-06,2.923,60.08,171.99
2018-07-03 09:00:00,-1148.1,0.00053,0.971,6.66e-07,1.8995,134.599,118.47
2018-07-03 09:30:00,-191.4,0.000528,0.561,8.87e-07,0.2127,44.246,137.0
2018-07-03 10:00:00,-145.2,0.000528,0.618,8.95e-07,1.7857,33.162,237.01
2018-07-03 10:30:00,,,,,,,
2018-07-03 11:00:00,,,,,,,
2018-07-03 11:30:00,,,,,,,
2018-07-03 12:00:00,,,,,,,
2018-07-03 12:30:00,,,,,,,
2018-07-03 13:00:00,,,,,,,
2018-07-03 13:30:00,,,,,,,
2018-07-03 14:00:00,,,,,,,
2018-07-03 14:30:00,,,,,,,
2018-07-03 15:00:00,,,,,,,
2018-07-03 15:30:00,,,,,,,
2018-07-03 16:00:00,,,,,,,
2018-07-03 16:30:00,,,,,,,
2018-07-03 17:00:00,,,,,,,
2018-07-03 17:30:00,,,,,,,
2018-07-03 18:00:00,,,,,,,
2018-07-03 18:30:00,,,,,,,
2018-07-03 19:00:00,,,,,,,
2018-07-03 19:30:00,-1077.0,0.000534,0.357,3.55e-07,0.5663,11.363,6.07
2018-07-03 20:00:00,460.0,0.000535,0.315,5.36e-07,0.4473,2.788,-9.73
2018-07-03 20:30:00,667.6,0.000536,0.423,1.24e-06,1.5352,3.567,-15.99
2018-07-03 21:00:00,62.5,0.000538,0.187,8.11e-07,-0.4995,-1.005,-14.69
2018-07-03 21:30:00,100.1,0.000541,0.24,1.63e-06,1.2774,2.107,-19.41
2018-07-03 22:00:00,121.7,0.000544,0.243,1.49e-06,-1.0472,-4.331,-16.58
2018-07-03 22:30:00,57.6,0.000546,0.18,1.3e-06,-0.1878,1.655,-14.63
2018-07-03 23:00:00,139.6,0.000547,0.172,1.71e-06,2.5999,-10.008,-5.45
2018-07-03 23:30:00,-17.3,0.000552,0.11,1.96e-06,-0.1952,3.401,11.4
2018-07-04 00:00:00,30.9,0.00055,0.108,1.71e-06,-0.817,-1.897,-6.25
2018-07-04 00:30:00,,,,,,,
2018-07-04 01:00:00,,,,,,,
2018-07-04 01:30:00,66.48,0.000564,0.1075,2.39e-06,1.1491,-3.09,-3.019
2018-07-04 02:00:00,-221.92,0.000566,0.0784,2.61e-06,-0.4493,0.596,0.353
2018-07-04 02:30:00,36.45,0.000562,0.1209,2.92e-06,1.5142,-2.844,-8.179
2018-07-04 03:00:00,19.06,0.000561,0.0667,1.38e-06,0.2629,1.74,-2.634
2018-07-04 03:30:00,,,,,,,
2018-07-04 04:00:00,,,,,,,
2018-07-04 04:30:00,977.79,0.000552,0.2462,1.4e-06,-0.2433,0.962,-2.663
2018-07-04 05:00:00,-1203.09,0.000551,0.243,7.5e-07,0.9309,4.54,2.087
2018-07-04 05:30:00,-10943.21,0.000551,0.2816,6.08e-07,0.3948,-0.316,0.356
2018-07-04 06:00:00,-249.76,0.000551,0.2613,6.29e-07,0.5159,0.085,12.641
2018-07-04 06:30:00,-265.2,0.000547,0.2665,2.12e-06,-0.6842,13.069,12.79
2018-07-04 07:00:00,-596.84,0.000545,0.3059,9.42e-07,-1.3544,8.534,8.672
2018-07-04 07:30:00,-103.71,0.000544,0.2727,1.04e-06,0.8522,9.773,35.403
2018-07-04 08:00:00,-102.15,0.000543,0.2806,8.1e-07,-0.1534,5.295,38.984
2018-07-04 08:30:00,-346.87,0.000541,0.4734,2.13e-06,-0.3174,15.564,55.777
2018-07-04 09:00:00,-93.05,0.000539,0.4807,1.65e-06,1.8892,13.335,214.358
2018-07-04 09:30:00,-63.42,0.000538,0.4097,4.28e-06,12.3805,,188.215
2018-07-04 10:00:00,-12.07,0.000537,0.1993,1.55e-06,-0.7185,21.696,107.532
2018-07-04 10:30:00,-20.69,0.000538,0.2326,2.29e-06,-4.446,95.061,101.975
2018-07-04 11:00:00,-33.67,0.000538,0.2791,1.11e-06,-2.8639,50.105,111.45
2018-07-04 11:30:00,,,,,,,
2018-07-04 12:00:00,,,,,,,
2018-07-04 12:30:00,,,,,,,
2018-07-04 13:00:00,,,,,,,
2018-07-04 13:30:00,,,,,,,
2018-07-04 14:00:00,,,,,,,
2018-07-04 14:30:00,,,,,,,
2018-07-04 15:00:00,,,,,,,
2018-07-04 15:30:00,,,,,,,
2018-07-04 16:00:00,,,,,,,
2018-07-04 16:30:00,,,,,,,
2018-07-04 17:00:00,,,,,,,
2018-07-04 17:30:00,,,,,,,
2018-07-04 18:00:00,,,,,,,
2018-07-04 18:30:00,,,,,,,
2018-07-04 19:00:00,,,,,,,
2018-07-04 19:30:00,400.02,0.000532,0.326,9.74e-07,-0.4463,-2.289,-20.619
2018-07-04 20:00:00,84.97,0.000536,0.101,2.1e-06,-1.4481,-1.501,-2.925
2018-07-04 20:30:00,9.53,0.00054,0.0629,3.33e-06,0.2909,-1.659,-6.29
2018-07-04 21:00:00,-21.21,0.000549,0.0612,4.09e-06,-0.2696,-1.439,2.61
2018-07-04 21:30:00,48.27,0.000551,0.0923,3.55e-06,0.7169,4.705,-4.033
2018-07-04 22:00:00,106.78,0.00055,0.1327,2.56e-06,1.3186,2.104,-5.448
2018-07-04 22:30:00,207.87,0.000552,0.1906,2.22e-06,-0.1213,-3.218,-8.764
2018-07-04 23:00:00,161.09,0.000557,0.1794,3.38e-06,-2.5795,7.558,-9.346
2018-07-04 23:30:00,100.62,0.000563,0.1046,2.33e-06,-1.3435,-0.162,-2.969
2018-07-05 00:00:00,49.59,0.000565,0.1225,2.07e-06,0.0105,-1.31,-9.549
2018-07-05 00:30:00,,,,,,,
2018-07-05 01:00:00,,,,,,,
2018-07-05 01:30:00,8.36,0.000576,0.106,2.59e-06,1.9872,-18.082,-35.74
2018-07-05 02:00:00,369.38,0.00058,0.2695,1.67e-06,-0.6972,9.303,-13.28
2018-07-05 02:30:00,36.85,0.000585,0.1064,2.21e-06,2.1139,-3.352,-8.34
2018-07-05 03:00:00,44.69,0.000595,0.117,3.94e-06,1.3159,,-8.9
2018-07-05 03:30:00,44.87,0.0006,0.1198,3.95e-06,1.5856,-3.942,-9.44
2018-07-05 04:00:00,75.64,0.000605,0.1138,2.25e-06,0.4528,-2.274,-4.85
2018-07-05 04:30:00,34.06,0.00061,0.0904,2.22e-06,1.3277,-2.808,-5.36
2018-07-05 05:00:00,57.34,0.000612,0.1064,3.14e-06,1.5808,,-5.23
2018-07-05 05:30:00,57.49,0.000605,0.1326,3.23e-06,-0.3098,14.143,-10.04
2018-07-05 06:00:00,1436.84,0.0006,0.23,8.12e-07,0.9089,18.361,-2.14
2018-07-05 06:30:00,-22.03,0.000592,0.1074,7.98e-06,7.3857,,15.13
2018-07-05 07:00:00,-113.67,0.000583,0.1774,1.56e-06,-0.2901,10.814,13.18
2018-07-05 07:30:00,-83.43,0.000566,0.2406,5.44e-06,-0.5984,39.924,44.69
2018-07-05 08:00:00,-7.54,0.000555,0.1148,5.5e-06,-1.6393,,49.05
2018-07-05 08:30:00,,,,,,,
2018-07-05 09:00:00,,,,,,,
2018-07-05 09:30:00,,,,,,,
2018-07-05 10:00:00,,,,,,,
2018-07-05 10:30:00,,,,,,,
2018-07-05 11:00:00,,,,,,,
2018-07-05 11:30:00,,,,,,,
2018-07-05 12:00:00,,,,,,,
2018-07-05 12:30:00,-26.45,0.000531,0.3216,1.74e-06,6.3343,67.258,221.64
2018-07-05 13:00:00,-16.71,0.000528,0.2706,1.25e-06,0.9934,99.087,203.37
2018-07-05 13:30:00,-15.67,0.000527,0.2873,1.81e-06,3.4442,,243.72
2018-07-05 14:00:00,-22.58,0.000528,0.2685,8.98e-07,1.0899,81.46,135.23
2018-07-05 14:30:00,-14.98,0.000529,0.227,9.96e-07,0.1188,61.805,127.83
2018-07-05 15:00:00,-13.18,0.00053,0.3669,2.9e-06,19.1888,120.236,603.55
2018-07-05 15:30:00,,,,,,,
2018-07-05 16:00:00,,,,,,,
2018-07-05 16:30:00,,,,,,,
2018-07-05 17:00:00,,,,,,,
2018-07-05 17:30:00,,,,,,,
2018-07-05 18:00:00,,,,,,,
2018-07-05 18:30:00,,,,,,,
2018-07-05 19:00:00,,,,,,,
2018-07-05 19:30:00,,,,,,,
2018-07-05 20:00:00,,,,,,,
2018-07-05 20:30:00,,,,,,,
2018-07-05 21:00:00,,,,,,,
2018-07-05 21:30:00,-1.46,0.000571,0.0275,5.72e-06,-0.0639,-0.958,2.34
2018-07-05 22:00:00,104.03,0.00058,0.2496,6.16e-06,-8.6462,-32.627,-25.83
2018-07-05 22:30:00,34.5,0.000561,0.1685,4.78e-06,3.1813,-7.167,-26.24
2018-07-05 23:00:00,9.16,0.000559,0.079,2.52e-06,0.8272,1.37,-10.67
2018-07-05 23:30:00,16.25,0.000571,0.0729,7e-06,-1.6654,-3.169,-4.73
2018-07-06 00:00:00,10.62,0.000577,0.0706,3.07e-06,-1.4096,-0.197,-6.72
